timestamp,level,thread,component,message,source
2015-10-18 18:02:41,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:41,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:42,INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Hadoop_2k.log
2015-10-18 18:02:42,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:42,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:43,INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Hadoop_2k.log
2015-10-18 18:02:43,INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Hadoop_2k.log
2015-10-18 18:02:43,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:43,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:44,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:44,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:45,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:45,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:45,INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Hadoop_2k.log
2015-10-18 18:02:46,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:46,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:46,INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Hadoop_2k.log
2015-10-18 18:02:46,INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Hadoop_2k.log
2015-10-18 18:02:47,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,Hadoop_2k.log
2015-10-18 18:02:47,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000005 to attempt_1445144423722_0020_m_000003_0,Hadoop_2k.log
2015-10-18 18:02:47,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:47,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:47,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:6 ScheduledReds:0 AssignedMaps:4 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:4 ContRel:0 HostLocal:1 RackLocal:3,Hadoop_2k.log
2015-10-18 18:02:47,INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Hadoop_2k.log
2015-10-18 18:02:47,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,Hadoop_2k.log
2015-10-18 18:02:47,INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000005 taskAttempt attempt_1445144423722_0020_m_000003_0,Hadoop_2k.log
2015-10-18 18:02:47,INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000003_0,Hadoop_2k.log
2015-10-18 18:02:47,INFO,ContainerLauncher #3,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109,Hadoop_2k.log
2015-10-18 18:02:47,INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000003_0 : 13562,Hadoop_2k.log
2015-10-18 18:02:47,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445144423722_0020_m_000003_0] using containerId: [container_1445144423722_0020_01_000005 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:7109],Hadoop_2k.log
2015-10-18 18:02:47,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,Hadoop_2k.log
2015-10-18 18:02:47,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000003,Hadoop_2k.log
2015-10-18 18:02:47,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000003 Task Transitioned from SCHEDULED to RUNNING,Hadoop_2k.log
2015-10-18 18:02:48,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4",Hadoop_2k.log
2015-10-18 18:02:48,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:48,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:49,INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Hadoop_2k.log
2015-10-18 18:02:49,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:49,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:49,INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Hadoop_2k.log
2015-10-18 18:02:50,INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Hadoop_2k.log
2015-10-18 18:02:50,INFO,Socket Reader #1 for port 62270,SecurityLogger.org.apache.hadoop.ipc.Server,Auth successful for job_1445144423722_0020 (auth:SIMPLE),Hadoop_2k.log
2015-10-18 18:02:50,INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,JVM with ID : jvm_1445144423722_0020_m_000005 asked for a task,Hadoop_2k.log
2015-10-18 18:02:50,INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,JVM with ID: jvm_1445144423722_0020_m_000005 given task: attempt_1445144423722_0020_m_000003_0,Hadoop_2k.log
2015-10-18 18:02:50,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:50,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:51,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:51,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:52,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:52,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:52,INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Hadoop_2k.log
2015-10-18 18:02:53,INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Hadoop_2k.log
2015-10-18 18:02:53,INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Hadoop_2k.log
2015-10-18 18:02:53,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:53,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:54,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:54,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:55,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:55,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:56,INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Hadoop_2k.log
2015-10-18 18:02:56,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:56,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:57,INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.10875365,Hadoop_2k.log
2015-10-18 18:02:57,INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Hadoop_2k.log
2015-10-18 18:02:57,INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,Hadoop_2k.log
2015-10-18 18:02:58,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:58,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:59,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:02:59,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:02:59,INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Hadoop_2k.log
2015-10-18 18:03:00,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:00,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:00,INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.14981231,Hadoop_2k.log
2015-10-18 18:03:00,INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.13841225,Hadoop_2k.log
2015-10-18 18:03:00,INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,Hadoop_2k.log
2015-10-18 18:03:01,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:01,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:02,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:02,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:03,INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.1430594,Hadoop_2k.log
2015-10-18 18:03:03,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:03,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:03,INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19084874,Hadoop_2k.log
2015-10-18 18:03:03,INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,Hadoop_2k.log
2015-10-18 18:03:03,INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.17293417,Hadoop_2k.log
2015-10-18 18:03:04,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:04,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:05,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:05,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:06,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:06,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:06,INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.1795899,Hadoop_2k.log
2015-10-18 18:03:06,INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.17982168,Hadoop_2k.log
2015-10-18 18:03:07,INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Hadoop_2k.log
2015-10-18 18:03:07,INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Hadoop_2k.log
2015-10-18 18:03:07,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:07,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:08,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:08,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:09,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:09,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:09,INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.19209063,Hadoop_2k.log
2015-10-18 18:03:10,INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Hadoop_2k.log
2015-10-18 18:03:10,INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Hadoop_2k.log
2015-10-18 18:03:10,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:10,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:10,INFO,IPC Server handler 11 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Hadoop_2k.log
2015-10-18 18:03:11,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:11,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:12,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:12,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:12,INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.19209063,Hadoop_2k.log
2015-10-18 18:03:13,INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Hadoop_2k.log
2015-10-18 18:03:13,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:13,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:13,INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Hadoop_2k.log
2015-10-18 18:03:14,INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Hadoop_2k.log
2015-10-18 18:03:14,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:14,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:15,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:15,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:15,INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.20639901,Hadoop_2k.log
2015-10-18 18:03:16,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:16,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
2015-10-18 18:03:17,INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Hadoop_2k.log
2015-10-18 18:03:17,INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Hadoop_2k.log
2015-10-18 18:03:17,INFO,IPC Server handler 16 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Hadoop_2k.log
2015-10-18 18:03:17,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",Hadoop_2k.log
2015-10-18 18:03:17,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Hadoop_2k.log
